;;;;;;;;;;;;;;;;;;;;;;
PRODUCCIÓN METÁLICA ENERO - OCTUBRE 2022;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
METAL;UNIDAD DE MEDIDA;ETAPA;PROCESO;ESTRATO;TITULAR;UNIDAD;REGIÓN;PROVINCIA;DISTRITO;ENE;FEB;MAR;ABR;MAY;JUN;JUL;AGO;SET;OCT;NOV;DIC;ACUM. ENE-DIC
PLATA;KG. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;MINERA YANACOCHA S.R.L.;PLANTA DE LIXIV. YANACOCHA;CAJAMARCA;CAJAMARCA;ENCAÑADA; 330.7 ; 277.2 ; 293.9 ; 225.6 ; 263.4 ; 393.7 ; 378.3 ; 281.7 ; 182.7 ; 245.2 ; -   ; -   ; 2,872 
PLATA;KG. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;MINSUR S.A.;CONCESION DE BENEFICIO PUCAMARCA;TACNA;TACNA;PALCA; 225.9 ; 189.7 ; 233.1 ; 201.7 ; 191.1 ; 132.0 ; 192.0 ; 208.5 ; 185.6 ; 190.8 ; -   ; -   ; 1,950 
PLATA;KG. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;OXIDOS DE PASCO S.A.C.;OXIDOS DE PASCO;PASCO;PASCO;SIMON BOLIVAR; 7,849.2 ; 7,272.3 ; 10,391.2 ; 9,522.9 ; 15,272.5 ; 8,534.0 ; 11,502.6 ; 11,490.4 ; 7,997.9 ; 9,371.3 ; -   ; -   ; 99,204 
PLATA;KG. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;SHAHUINDO S.A.C.;BENEFICIO SHAHUINDO;CAJAMARCA;CAJABAMBA;CACHACHI; 672.5 ; 576.7 ; 600.2 ; 574.8 ; 522.8 ; 551.8 ; 517.0 ; 594.2 ; 600.1 ; 660.8 ; -   ; -   ; 5,871 
PLATA;KG. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;SIERRA ANTAPITE S.A.C.;PLANTA ANTAPITE;HUANCAVELICA;HUAYTARA;OCOYO; 60.3 ; 58.0 ; 57.9 ; 53.9 ; 87.9 ; 64.4 ; 85.6 ; 88.3 ; 96.1 ; 112.1 ; -   ; -   ; 764 
PLATA;KG. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;SOCIEDAD MINERA EL BROCAL S.A.A.;HDA. DE BENEF. HUARAUCACA;PASCO;PASCO;TINYAHUARCO; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 141.3 ; -   ; -   ; -   ; -   ; 141 
PLATA;KG. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;SOUTH AMERICA MINING INVESTMENTS S.A.C;BREAPAMPA;AYACUCHO;PARINACOCHAS;CHUMPI; 182.4 ; 215.1 ; 147.0 ; 34.2 ; 71.4 ; 67.6 ; 63.3 ; 66.5 ; 102.4 ; 85.1 ; -   ; -   ; 1,035 
PLATA;KG. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;SUMMA GOLD CORPORATION S.A.C.;ISABELITA;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO; 209.0 ; 170.1 ; 147.6 ; 161.0 ; 193.7 ; 202.5 ; 187.7 ; 255.2 ; 198.4 ; 174.5 ; -   ; -   ; 1,900 
PLATA;KG. FINOS;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;VISTA GOLD S.A.C.;PLANTA DE BENEFICIO JULIA ESTHER;ICA;NASCA;VISTA ALEGRE; 47.0 ; 34.0 ; 37.0 ; 32.0 ; 49.8 ; 45.6 ; 35.4 ; 52.0 ; 54.8 ; 66.2 ; -   ; -   ; 454 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;AC AGREGADOS S.A.;PASHPAP 7 2003;ÁNCASH;HUAYLAS;SANTO TORIBIO; -   ; 15.4 ; 13.9 ; 25.9 ; 49.0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 104 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;AMAPOLA 5 S.A.C.;AMAPOLA 5;ÁNCASH;AIJA;LA MERCED; 41.0 ; 26.9 ; 40.9 ; 20.2 ; 44.2 ; 35.6 ; 31.7 ; 38.8 ; 32.4 ; 28.7 ; -   ; -   ; 340 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;COMPAÑÍA MINERA MAXPALA S.A.C.;CONDOR;AREQUIPA;CAYLLOMA;CAYLLOMA; 14.5 ; 10.5 ; 14.6 ; 13.6 ; 14.4 ; 21.2 ; 25.9 ; 21.5 ; 17.8 ; 13.4 ; -   ; -   ; 167 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;CONSORCIO PERUANO DE MINAS S.A.C;COPEMINA;ÁNCASH;HUAYLAS;PAMPAROMAS; 68.7 ; -   ; 47.6 ; -   ; -   ; -   ; -   ; 59.7 ; -   ; 82.7 ; -   ; -   ; 259 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;GLORE PERÚ S.A.C;YARUCHAGUA;PASCO;DANIEL ALCIDES CARRION;SANTA ANA DE TUSI; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;MINERA EL PALACIO DEL CONDOR S.A.C.;PALACIO DEL CONDOR;AREQUIPA;CAYLLOMA;CAYLLOMA; 2.5 ; 2.4 ; 6.5 ; 4.4 ; 4.4 ; 4.6 ; -   ; -   ; -   ; -   ; -   ; -   ; 25 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;MINERA HUINAC S.A.C.;QUILCAY Nº 1;ÁNCASH;RECUAY;TICAPAMPA; 59.4 ; 82.5 ; 104.7 ; 54.5 ; 91.0 ; 93.3 ; 88.8 ; 69.0 ; 66.1 ; 62.5 ; -   ; -   ; 772 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.;PARARRAYO;ÁNCASH;RECUAY;CATAC; 25.6 ; 22.2 ; -   ; 28.6 ; 33.8 ; -   ; 14.0 ; 11.9 ; 6.6 ; -   ; -   ; -   ; 143 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;S.M.R.L. ANTONIO RAYMONDI CUSCO;ANTONIO RAIMONDI;CUSCO;ESPINAR;CONDOROMA; 1.5 ; 2.2 ; 0.0 ; 1.6 ; 1.8 ; 1.8 ; 0.6 ; 1.1 ; 1.0 ; 1.1 ; -   ; -   ; 13 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.;AQUIA;ÁNCASH;BOLOGNESI;AQUIA; -   ; 54.0 ; -   ; -   ; -   ; 55.8 ; -   ; -   ; 42.0 ; 67.1 ; -   ; -   ; 219 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;ALPAYANA S.A.;BERNA Nº2;LIMA;HUAROCHIRI;CHICLA; 505.1 ; 736.4 ; 348.4 ; 1,044.6 ; 479.9 ; 973.3 ; 565.4 ; 1,183.0 ; 551.4 ; 1,631.5 ; -   ; -   ; 8,019 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;AMG-AUPLATA MINING GROUP PERÚ S.A.C.;ANA MARIA;CUSCO;ESPINAR;SUYCKUTAMBO; 285.1 ; 289.6 ; 338.6 ; 320.1 ; 309.4 ; 246.6 ; 341.5 ; 327.0 ; 312.7 ; -   ; -   ; -   ; 2,770 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;CATALINA HUANCA SOCIEDAD MINERA S.A.C.;SAN JERONIMO;AYACUCHO;VICTOR FAJARDO;CANARIA; 159.2 ; 226.4 ; 277.7 ; 279.8 ; 246.0 ; 417.9 ; 564.9 ; 342.2 ; 441.3 ; 242.4 ; -   ; -   ; 3,198 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;CERRO DE PASCO RESOURCES SUBSIDIARIA DEL PERÚ S.A.C.;PLANTA CONCENTRADORA SANTANDER;LIMA;HUARAL;SANTA CRUZ DE ANDAMARCA; 84.9 ; 31.1 ; 42.1 ; 37.8 ; 78.7 ; 103.0 ; 166.4 ; 63.3 ; 65.8 ; 76.5 ; -   ; -   ; 750 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;COMPAÑÍA DE MINAS BUENAVENTURA S.A.A.;CONC.UCHUCCHACUA;LIMA;OYON;OYON; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;COMPAÑÍA DE MINAS BUENAVENTURA S.A.A.;PLANTA CONC.Y RELAVES;HUANCAVELICA;ANGARAES;CCOCHACCASA; 30.2 ; 29.8 ; 33.8 ; 36.8 ; 37.6 ; 50.0 ; 44.7 ; 42.6 ; 52.4 ; 46.9 ; -   ; -   ; 405 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;COMPAÑÍA DE MINAS BUENAVENTURA S.A.A.;TAMBOMAYO;AREQUIPA;CAYLLOMA;TAPAY; 904.2 ; 871.9 ; 850.0 ; 1,328.6 ; 826.7 ; 876.8 ; 736.6 ; 1,141.8 ; 955.8 ; 716.5 ; -   ; -   ; 9,209 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA ANTAMINA S.A.;HUINCUSH;ÁNCASH;HUARI;SAN MARCOS; 258.1 ; 336.0 ; 286.3 ; 220.1 ; 274.0 ; 69.2 ; 182.9 ; 385.6 ; 141.5 ; 93.9 ; -   ; -   ; 2,248 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA ARGENTUM S.A.;AMISTAD;JUNÍN;YAULI;MOROCOCHA; 638.9 ; 333.9 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 973 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA CHUNGAR S.A.C.;ANIMON;PASCO;PASCO;HUAYLLAY; 1,654.7 ; 1,560.7 ; 1,359.7 ; 1,500.1 ; 1,308.5 ; 1,580.5 ; 1,689.4 ; 1,734.6 ; 1,554.0 ; 1,593.4 ; -   ; -   ; 15,535 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA CHUNGAR S.A.C.;PLANTA DE BENEFICIO ALPAMARCA;JUNÍN;YAULI;SANTA BARBARA DE CARHUACAYAN; 445.4 ; 455.1 ; 422.0 ; 518.6 ; 382.2 ; 389.0 ; 307.8 ; 290.7 ; 234.1 ; 316.5 ; -   ; -   ; 3,761 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA KOLPA S.A.;PLANTA DE CONC. HUACHOCOLPA;HUANCAVELICA;HUANCAVELICA;HUACHOCOLPA; 1,154.5 ; 1,193.4 ; 1,318.9 ; 1,284.5 ; 1,405.7 ; 1,432.6 ; 1,396.4 ; 1,680.5 ; 1,499.8 ; 1,625.0 ; -   ; -   ; 13,991 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA LINCUNA S.A.;HUANCAPETI 2009;ÁNCASH;RECUAY;RECUAY; 924.5 ; 894.3 ; 971.1 ; 1,016.9 ; 1,007.0 ; 933.0 ; 1,000.3 ; 1,179.3 ; 1,153.4 ; 1,122.5 ; -   ; -   ; 10,202 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA RAURA S.A.;CONCENTRADORA RAURA;HUÁNUCO;LAURICOCHA;SAN MIGUEL DE CAURI; -   ; -   ; -   ; 181.5 ; 236.7 ; 261.8 ; 279.1 ; 252.6 ; 356.8 ; 418.1 ; -   ; -   ; 1,987 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA SAN IGNACIO DE MOROCOCHA S.A.A.;SAN VICENTE;JUNÍN;CHANCHAMAYO;VITOC; 201.2 ; 133.9 ; 171.8 ; 5.7 ; 185.8 ; 298.5 ; 120.4 ; 412.2 ; 71.8 ; 264.7 ; -   ; -   ; 1,866 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA SAN VALENTIN S.A.;MINERA SAN ANTONIO DE SILVER SRL;JUNÍN;HUANCAYO;CHONGOS ALTO; 117.5 ; 79.9 ; 119.6 ; 49.9 ; 71.0 ; 87.2 ; 133.7 ; 75.2 ; 29.3 ; 50.2 ; -   ; -   ; 813 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA SANTA LUISA S.A.;CONCENTRADORA HUANZALA;ÁNCASH;BOLOGNESI;HUALLANCA; 390.8 ; 337.1 ; 599.5 ; 521.4 ; 408.4 ; 341.0 ; 321.2 ; 366.7 ; 328.1 ; 398.2 ; -   ; -   ; 4,012 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA SCORPION S.A.;DON LUCHO;AYACUCHO;PARINACOCHAS;PULLO; 75.1 ; 87.0 ; 178.8 ; -   ; -   ; -   ; -   ; -   ; -   ; 119.4 ; -   ; -   ; 460 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA SCORPION S.A.;ELIANA;AYACUCHO;PARINACOCHAS;PULLO; 34.1 ; 21.4 ; -   ; -   ; 59.7 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 115 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;COMPAÑÍA MINERA SCORPION S.A.;SCORPION;AYACUCHO;PARINACOCHAS;PULLO; -   ; -   ; -   ; 123.6 ; 59.7 ; 96.0 ; 111.3 ; 70.1 ; 96.7 ; -   ; -   ; -   ; 557 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;CONSORCIO DE INGENIEROS EJECUTORES MINEROS S.A.;CONCENTRADORA SANTA LUCIA;PUNO;LAMPA;SANTA LUCIA; 472.1 ; 37.1 ; -   ; 71.7 ; -   ; 400.7 ; 422.2 ; -   ; -   ; 752.0 ; -   ; -   ; 2,156 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;EMPRESA ADMINISTRADORA CERRO S.A.C.;PARAGSHA-OCROYOC;PASCO;PASCO;SIMON BOLIVAR; 779.1 ; 796.2 ; 913.9 ; 920.0 ; 1,045.6 ; 917.1 ; 839.0 ; 998.0 ; 975.8 ; 867.4 ; -   ; -   ; 9,052 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;EMPRESA MINERA LOS QUENUALES S.A.;ACUMULACION CASAPALCA;LIMA;HUAROCHIRI;CHICLA; 884.5 ; 651.5 ; 634.8 ; 849.0 ; 511.8 ; 770.0 ; 647.4 ; 432.4 ; 651.0 ; 610.5 ; -   ; -   ; 6,643 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;MINERA BATEAS S.A.C.;HUAYLLACHO;AREQUIPA;CAYLLOMA;CAYLLOMA; 1,527.7 ; 1,278.6 ; 1,408.4 ; 1,131.4 ; 1,103.3 ; 1,284.7 ; 1,426.3 ; 1,362.7 ; 1,382.7 ; 1,290.5 ; -   ; -   ; 13,196 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;MINERA COLQUISIRI S.A.;COLQUISIRI;LIMA;HUARAL;HUARAL; 296.8 ; 285.8 ; 329.1 ; 315.4 ; 283.2 ; 324.5 ; 313.6 ; 318.5 ; 285.9 ; 258.1 ; -   ; -   ; 3,011 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;MINERA EL PALACIO DEL CONDOR S.A.C.;PALACIO DEL CONDOR;AREQUIPA;CAYLLOMA;CAYLLOMA; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;MINERA SHOUXIN PERÚ S.A.;PLANTA CONCENTRADORA POLIMETALICA MSP;ICA;NASCA;MARCONA; 291.0 ; 492.5 ; -   ; 78.5 ; 215.6 ; 184.6 ; 335.0 ; 491.9 ; 65.9 ; 216.0 ; -   ; -   ; 2,371 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;MINERA TITAN DEL PERÚ S.R.L.;BELEN;AREQUIPA;CARAVELI;CHALA; -   ; -   ; -   ; -   ; 19.5 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 19 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;NEXA RESOURCES ATACOCHA S.A.A.;CHICRIN Nº 2;PASCO;PASCO;SAN FRANCISCO DE ASIS DE YARUSYACAN; 818.2 ; 734.1 ; 542.0 ; 870.1 ; 558.5 ; 928.0 ; 979.3 ; 887.6 ; 984.0 ; 1,585.2 ; -   ; -   ; 8,887 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;NEXA RESOURCES EL PORVENIR S.A.C.;ACUMULACION AQUILES 101;PASCO;PASCO;SAN FRANCISCO DE ASIS DE YARUSYACAN; 1,919.6 ; 1,848.9 ; 2,118.9 ; 1,811.3 ; 2,079.5 ; 2,254.3 ; 2,224.7 ; 1,981.7 ; 2,030.1 ; 2,088.3 ; -   ; -   ; 20,357 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;NEXA RESOURCES PERÚ S.A.A.;CERRO LINDO;ICA;CHINCHA;CHAVIN; 686.8 ; 1,607.0 ; 1,694.0 ; 1,689.3 ; 1,687.8 ; 1,623.8 ; 2,041.0 ; 2,288.4 ; 795.8 ; 2,006.8 ; -   ; -   ; 16,121 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;PAN AMERICAN SILVER HUARON S.A.;CONCENTRADORA FRANCOIS;PASCO;PASCO;HUAYLLAY; 960.2 ; 975.5 ; 1,094.7 ; 1,304.6 ; 920.3 ; 1,038.7 ; 1,139.4 ; 988.5 ; 1,043.1 ; 1,250.0 ; -   ; -   ; 10,715 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;RECUPERADA SOCIEDAD ANONIMA CERRADA - RECUPERADA S.A.C.;CONC. CORRALPAMPA;HUANCAVELICA;HUANCAVELICA;HUACHOCOLPA; 59.6 ; 58.2 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 118 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;SIERRA POLI S.A.C.;AZULCOCHA;JUNÍN;CONCEPCION;SAN JOSE DE QUERO; 2.5 ; 4.6 ; 8.4 ; 6.9 ; 10.7 ; 5.4 ; 8.8 ; 3.2 ; 7.1 ; 4.4 ; -   ; -   ; 62 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;SOCIEDAD MINERA AUSTRIA DUVAZ S.A.C.;UEA AUSTRIA DUVAZ;JUNÍN;YAULI;MOROCOCHA; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;SOCIEDAD MINERA CORONA S.A.;PLANTA DE BENEFICIO YAURICOCHA CHUMPE;LIMA;YAUYOS;ALIS; 812.2 ; 558.9 ; 519.3 ; 478.0 ; 338.7 ; 807.5 ; 921.9 ; 634.2 ; 221.1 ; 108.1 ; -   ; -   ; 5,400 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;SOCIEDAD MINERA EL BROCAL S.A.A.;HDA. DE BENEF. HUARAUCACA;PASCO;PASCO;TINYAHUARCO; 945.0 ; 1,249.7 ; 1,388.7 ; 738.3 ; 918.0 ; 327.4 ; 1,121.4 ; 788.3 ; 720.5 ; 281.0 ; -   ; -   ; 8,478 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;VOLCAN COMPAÑÍA MINERA S.A.A.;ANDAYCHAGUA;JUNÍN;YAULI;HUAY-HUAY; 1,069.7 ; 982.8 ; 865.6 ; 526.4 ; 519.2 ; 816.0 ; 598.2 ; 890.0 ; 997.0 ; 1,967.9 ; -   ; -   ; 9,233 
PLOMO;TMF;CONCENTRACIÓN;FLOTACIÓN;RÉGIMEN GENERAL;VOLCAN COMPAÑÍA MINERA S.A.A.;CONC. LA VICTORIA;JUNÍN;YAULI;YAULI; 1,000.9 ; 1,151.9 ; 1,377.9 ; 1,542.7 ; 1,326.2 ; 1,115.8 ; 1,036.6 ; 1,166.4 ; 1,086.1 ; -   ; -   ; -   ; 10,804 
PLOMO;TMF;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;EL PACIFICO DORADO S.A.C.;MIRIAM PILAR UNO;ÁNCASH;SANTA;CACERES DEL PERÚ; -   ; 0.7 ; -   ; -   ; -   ; -   ; -   ; -   ; 0.1 ; 0.2 ; -   ; -   ; 1 
PLOMO;TMF;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINERA EL PALACIO DEL CONDOR S.A.C.;PALACIO DEL CONDOR;AREQUIPA;CAYLLOMA;CAYLLOMA; -   ; -   ; 6.5 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 6 
PLOMO;TMF;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;SOCIEDAD MINERA ANDEREAL S.A.C.;CUNCA;CUSCO;CANAS;LAYO; 24.4 ; 23.2 ; 20.8 ; 23.5 ; 19.8 ; 21.4 ; 28.9 ; 29.1 ; 21.2 ; 22.9 ; -   ; -   ; 235 
PLOMO;TMF;CONCENTRACIÓN;GRAVIMETRÍA;RÉGIMEN GENERAL;MINERA EL PALACIO DEL CONDOR S.A.C.;PALACIO DEL CONDOR;AREQUIPA;CAYLLOMA;CAYLLOMA; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
PLOMO;TMF;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;COMPAÑÍA DE MINAS BUENAVENTURA S.A.A.;TAMBOMAYO;AREQUIPA;CAYLLOMA;TAPAY; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; -   ; -   ; 0 
PLOMO;TMF;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;OXIDOS DE PASCO S.A.C.;OXIDOS DE PASCO;PASCO;PASCO;SIMON BOLIVAR; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
PLOMO;TMF;CONCENTRACIÓN;LIXIVIACIÓN;RÉGIMEN GENERAL;SOCIEDAD MINERA EL BROCAL S.A.A.;HDA. DE BENEF. HUARAUCACA;PASCO;PASCO;TINYAHUARCO; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2.9 ; -   ; -   ; -   ; -   ; 3 
ZINC;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;AC AGREGADOS S.A.;PASHPAP 7 2003;ÁNCASH;HUAYLAS;SANTO TORIBIO; -   ; 64.3 ; 34.7 ; 70.2 ; 104.4 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 274 
ZINC;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;AMAPOLA 5 S.A.C.;AMAPOLA 5;ÁNCASH;AIJA;LA MERCED; 98.4 ; 61.4 ; 98.6 ; 49.1 ; 117.4 ; 105.4 ; 89.3 ; 117.3 ; 91.7 ; 87.0 ; -   ; -   ; 916 
ZINC;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;CONSORCIO PERUANO DE MINAS S.A.C;COPEMINA;ÁNCASH;HUAYLAS;PAMPAROMAS; 251.2 ; -   ; 258.6 ; -   ; -   ; -   ; -   ; 380.8 ; -   ; 283.7 ; -   ; -   ; 1,174 
ZINC;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;CORPORACIÓN MINERA SACRACANCHA S.A.C.;CONCENTRADORA CONOCOCHA;ÁNCASH;RECUAY;CATAC; -   ; 156.0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 156 
ZINC;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;GLORE PERÚ S.A.C;YARUCHAGUA;PASCO;DANIEL ALCIDES CARRION;SANTA ANA DE TUSI; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ZINC;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;MINERA HUINAC S.A.C.;QUILCAY Nº 1;ÁNCASH;RECUAY;TICAPAMPA; 134.1 ; 170.9 ; 216.6 ; 136.5 ; 208.5 ; 58.5 ; 202.1 ; 166.4 ; 152.4 ; 166.0 ; -   ; -   ; 1,612 
ZINC;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.;PARARRAYO;ÁNCASH;RECUAY;CATAC; 354.2 ; 198.6 ; -   ; 347.5 ; 422.9 ; 451.4 ; 80.0 ; 160.0 ; 96.7 ; -   ; -   ; -   ; 2,111 
ZINC;TMF;CONCENTRACIÓN;FLOTACIÓN;PEQUEÑO PRODUCTOR MINERO;MINERA SHUNTUR S.A.C.;ADRIANA;ÁNCASH;HUARAZ;PIRA; 20.7 ; 24.1 ; 24.8 ; 19.9 ; 25.9 ; 19.3 ; 22.0 ; 24.1 ; 25.1 ; 23.8 ; -   ; -   ; 230 
